Activity ID,Activity Date,Activity Name,Activity Type,Activity Description,Elapsed Time,Distance,Max Heart Rate,Relative Effort,Commute,Activity Private Note,Activity Gear,Filename,Athlete Weight,Bike Weight,Elapsed Time,Moving Time,Distance,Max Speed,Average Speed,Elevation Gain,Elevation Loss,Elevation Low,Elevation High,Max Grade,Average Grade,Average Positive Grade,Average Negative Grade,Max Cadence,Average Cadence,Max Heart Rate,Average Heart Rate,Max Watts,Average Watts,Calories,Max Temperature,Average Temperature,Relative Effort,Total Work,Number of Runs,Uphill Time,Downhill Time,Other Time,Perceived Exertion,Type,Start Time,Weighted Average Power,Power Count,Prefer Perceived Exertion,Perceived Relative Effort,Commute,Total Weight Lifted,From Upload,Grade Adjusted Distance,Weather Observation Time,Weather Condition,Weather Temperature,Apparent Temperature,Dewpoint,Humidity,Weather Pressure,Wind Speed,Wind Gust,Wind Bearing,Precipitation Intensity,Sunrise Time,Sunset Time,Moon Phase,Bike,Gear,Precipitation Probability,Precipitation Type,Cloud Cover,Weather Visibility,UV Index,Weather Ozone,Jump Count,Total Grit,Average Flow,Flagged,Average Elapsed Speed,Dirt Distance,Newly Explored Distance,Newly Explored Dirt Distance,Activity Count,Total Steps,Carbon Saved,Pool Length,Training Load,Intensity,Average Grade Adjusted Pace,Timer Time,Total Cycles,Recovery,With Pet,Competition,Long Run,For a Cause,With Kid,Downhill Distance,Total Sets,Total Reps,Media
13538063493,"Feb 4, 2025, 3:25:17 PM",Night Run,Run,,1508,4.13,195.0,62,false,,,activities/14442828762.fit.gz,,,1508.0,1504.0,4131.1,3.74,2.747,5.6,63.0,8.1,12.2,9.1,0.0,,,105.0,75.0,195.0,166.0,,,264.0,,,62.0,,,,,,,,,,,,,0.0,,1.0,4145.7,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.739,0.0,,,,3778.0,,,,,2.756,,,,,,,,,,,,""
13525057808,"Feb 3, 2025, 1:34:16 AM",Morning Walk,Walk,,1476,1.74,143.0,5,false,,,activities/14428553829.fit.gz,,,1476.0,1324.0,1744.8,3.014,1.318,27.2,70.0,20.8,38.8,10.0,0.9,,,74.0,54.0,143.0,126.0,,,119.0,,,5.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.182,0.0,,,,2392.0,,,,,,,,,,,,,,,,,""
13499648779,"Jan 31, 2025, 9:50:18 AM",Cooked,Run,,1603,4.00,,,false,,,activities/13499648779.gpx,,,1603.0,1464.0,4005.3,4.0,2.736,8.5,8.5,12.7,19.0,3.5,0.0,,,85.0,78.0,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,4010.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.499,725.6,,,,3796.0,,,,,2.739,,,,,,,,,,,,""
13497954665,"Jan 31, 2025, 2:13:27 AM",Morning Walk,Walk,,1355,1.55,,,false,,,activities/13497954665.gpx,,,1355.0,1124.0,1556.9,7.7,1.385,15.8,15.8,11.7,22.0,39.2,0.1,,,61.0,52.0,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.149,110.0,,,,1882.0,,,,,,,,,,,,,,,,,""
13456734729,"Jan 26, 2025, 11:57:36 AM",Evening Walk,Walk,,971,1.14,,,false,,,activities/13456734729.gpx,,,971.0,971.0,1139.8,2.107,1.174,3.5,3.5,8.2,13.0,13.6,0.0,,,90.0,52.0,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.174,0.0,,,,1670.0,,,,,,,,,,,,,,,,,""
13465525102,"Jan 25, 2025, 11:06:39 AM",Evening Walk,Walk,,920,1.07,106.0,2,false,,,activities/14363682578.fit.gz,,,920.0,920.0,1078.7,1.9,1.173,5.1,29.0,8.0,13.6,6.9,0.1,,,75.0,52.0,106.0,95.0,,,56.0,,,2.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.173,0.0,,,,1576.0,,,,,,,,,,,,,,,,,""
13386740173,"Jan 18, 2025, 11:38:03 AM",Evening Walk,Walk,,2379,2.47,,,false,,,activities/13386740173.gpx,,,2379.0,2275.0,2478.9,8.05,1.09,36.4,36.4,10.1,23.1,30.3,0.1,,,57.0,49.0,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.042,0.0,,,,3696.0,,,,,,,,,,,,,,,,,""
13378876868,"Jan 17, 2025, 1:22:12 PM",Night Run,Run,,2039,5.46,,,false,,,activities/13378876868.gpx,,,2039.0,2036.0,5459.1,3.72,2.681,8.9,8.9,12.6,15.8,3.7,0.0,,,85.0,75.0,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,5465.5,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.677,853.3,,,,5142.0,,,,,2.684,,,,,,,,,,,,""
13360652058,"Jan 15, 2025, 11:39:28 AM",Evening Run,Run,"",1704,4.20,,,false,,,activities/13360652058.gpx,,,1704.0,1701.0,4208.7,6.18,2.474,13.3,13.5,15.0,18.4,3.1,0.0,,,93.0,76.0,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,4213.2,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.47,0.0,,,,4322.0,,,,,,,,,,,,,,,,,""
13333117638,"Jan 12, 2025, 11:29:00 AM",Evening Walk,Walk,,1065,1.22,,,false,,,activities/13333117638.gpx,,,1065.0,1033.0,1221.6,3.68,1.183,16.2,16.2,13.0,22.0,20.0,0.1,,,59.0,52.0,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.147,0.0,,,,1720.0,,,,,,,,,,,,,,,,,""
13289326551,"Jan 7, 2025, 11:34:28 AM",Evening Walk,Walk,,2228,3.28,124.0,7,false,,,activities/14173603731.fit.gz,,,2228.0,2208.0,3284.3,14.067,1.487,36.4,646.0,7.2,24.8,19.2,-0.1,,,57.0,52.0,124.0,112.0,,,166.0,,,7.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.474,0.0,,,,3800.0,,,,,,,,,,,,,,,,,""
13288305651,"Jan 7, 2025, 8:50:26 AM",Afternoon Walk,Walk,,426,0.53,197.0,22,false,,,activities/14172507297.fit.gz,,,426.0,426.0,538.4,1.844,1.264,3.2,15.0,13.6,17.1,3.2,0.6,,,58.0,54.0,197.0,173.0,,,78.0,,,22.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.264,95.7,,,,756.0,,,,,,,,,,,,,,,,,""
13288304731,"Jan 7, 2025, 8:31:00 AM",Afternoon Run,Run,,1139,3.00,198.0,55,false,,,activities/14172506175.fit.gz,,,1139.0,977.0,3008.7,4.917,3.08,4.2,84.0,13.0,22.9,25.8,0.0,,,81.0,76.0,198.0,179.0,,,189.0,,,55.0,,,,,,,,,,,,,0.0,,1.0,3034.7,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.642,631.1,,,,2464.0,,,,,3.106,,,,,,,,,,,,""
13243196407,"Jan 2, 2025, 3:46:00 AM",Lunch Walk,Walk,,781,1.27,149.0,10,false,,,activities/14123917236.fit.gz,,,781.0,781.0,1270.4,7.829,1.627,13.9,198.0,11.2,20.6,14.4,0.3,,,68.0,56.0,149.0,140.0,,,114.0,,,10.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.627,1109.5,,,,1444.0,,,,,,,,,,,,,,,,,""
13243196522,"Jan 2, 2025, 3:34:11 AM",Lunch Run,Run,,667,2.00,157.0,7,false,,,activities/14123916926.fit.gz,,,667.0,598.0,2004.3,10.283,3.352,5.7,241.0,12.6,17.1,8.5,0.0,,,79.0,77.0,157.0,141.0,,,109.0,,,7.0,,,,,,,,,,,,,0.0,,1.0,2019.8,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.005,1429.4,,,,1524.0,,,,,3.378,,,,,,,,,,,,""
13154761716,"Dec 20, 2024, 12:17:59 PM",Evening Run,Run,,1353,4.00,,,false,,,activities/13154761716.gpx,,,1353.0,1353.0,4007.3,4.24,2.962,6.2,6.2,12.6,15.8,1.8,0.1,,,86.0,76.0,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,4013.7,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.962,497.0,,,,3456.0,,,,,2.967,,,,,,,,,,,,""
13110342219,"Dec 14, 2024, 12:29:52 AM",Jgl debuff,Run,"",785,2.50,,,false,,,activities/13110342219.gpx,,,785.0,785.0,2505.9,4.7,3.192,34.0,35.9,12.3,19.7,10.7,0.0,,,85.0,76.0,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,2585.2,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.192,0.0,,,,1974.0,,,,,3.293,,,,,,,,,,,,""
13106255553,"Dec 13, 2024, 11:06:54 AM",Evening Walk,Walk,,2446,3.43,108.0,5,false,,,activities/13976440656.fit.gz,,,2446.0,2353.0,3430.6,10.056,1.458,53.4,1256.0,7.9,27.2,34.6,0.1,,,59.0,50.0,108.0,94.0,,,160.0,,,5.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.403,2402.8,,,,3870.0,,,,,,,,,,,,,,,,,""
13105394985,"Dec 13, 2024, 5:36:14 AM",Afternoon Walk,Walk,,2508,2.59,114.0,6,false,,,activities/13975536598.fit.gz,,,2508.0,2508.0,2597.6,1.546,1.036,0.0,0.0,0.0,0.0,0.0,0.0,,,82.0,50.0,114.0,102.0,,,172.0,,,6.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.036,0.0,,,,3678.0,,,,,,,,,,,,,,,,,""
13068846230,"Dec 8, 2024, 12:26:23 AM",Morning Run,Run,,821,2.55,,,false,,,activities/13068846230.gpx,,,821.0,771.0,2553.6,5.925,3.312,33.0,33.0,12.6,19.8,10.4,0.0,,,89.0,75.0,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,2629.8,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.11,0.0,,,,1918.0,,,,,3.411,,,,,,,,,,,,""
13029017647,"Dec 2, 2024, 9:49:30 AM",Afternoon Run,Run,,2149,6.00,,,false,,,activities/13029017647.gpx,,,2149.0,2146.0,6003.8,5.0,2.798,2.4,2.4,9.0,11.7,3.6,0.0,,,85.0,76.0,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,6013.3,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.794,0.0,,,,5470.0,,,,,2.802,,,,,,,,,,,,""
12994851186,"Nov 27, 2024, 12:19:42 PM",I love jgl,Walk,"",5796,5.60,,,false,,,activities/12994851186.gpx,,,5796.0,5143.0,5606.6,13.57,1.09,0.0,0.0,7.0,8.4,5.1,0.0,,,87.0,50.0,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.967,0.0,,,,8460.0,,,,,,,,,,,,,,,,,""
12992508437,"Nov 27, 2024, 5:44:54 AM",Afternoon Walk,Walk,,1110,1.21,,,false,,,activities/12992508437.gpx,,,1110.0,856.0,1218.7,4.775,1.424,20.3,20.3,14.4,32.4,27.7,-0.5,,,75.0,56.0,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.098,0.0,,,,1588.0,,,,,,,,,,,,,,,,,""
12986873520,"Nov 26, 2024, 12:08:15 PM",Evening Walk,Walk,,2414,2.29,,,false,,,activities/12986873520.gpx,,,2414.0,2037.0,2296.8,3.389,1.128,26.8,26.8,10.8,21.9,27.4,0.0,,,67.0,52.0,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.951,126.6,,,,3484.0,,,,,,,,,,,,,,,,,""
12942708406,"Nov 20, 2024, 10:04:48 AM",Evening Run,Run,,1974,5.01,,,false,,,activities/12942708406.gpx,,,1974.0,1665.0,5012.6,4.26,3.011,5.9,5.9,12.0,18.1,3.9,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,5014.6,1732096768.0,5.0,26.6,27.9,23.9,0.85,1006.0,1.8,4.5,30.0,3.7,1732056576.0,1732099968.0,0.625,,,0.89,5.0,1.0,23036.0,0.0,,,,,0.0,2.539,1150.2,,,,,,,,,3.012,,,,,,,,,,,,""
12897742011,"Nov 14, 2024, 10:16:29 AM",Sick :/,Run,"",1010,3.04,,,false,,,activities/12897742011.gpx,,,1010.0,1008.0,3039.6,5.6,3.015,45.6,42.3,5.4,17.2,18.6,0.1,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,3283.5,1731578368.0,3.0,28.2,29.9,24.6,0.81,1007.3,1.7,4.1,104.0,3.1,1731538048.0,1731581440.0,0.375,,,0.81,5.0,0.82,15440.0,0.0,,,,,0.0,3.01,273.8,,,,,,,,,3.257,,,,,,,,,,,,""
12850624274,"Nov 8, 2024, 9:25:54 AM",Afternoon Run,Run,,2157,5.10,,,false,,,activities/12850624274.gpx,,,2157.0,2023.0,5102.9,4.92,2.522,17.6,17.6,10.7,21.9,6.1,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,5123.3,1731056384.0,2.0,30.0,31.4,23.9,0.7,1007.6,2.9,3.9,243.0,0.0,1731019648.0,1731063040.0,0.125,,,0.82,5.0,0.52,25269.0,2.0,,,,,0.0,2.366,370.3,,,,,,,,,2.533,,,,,,,,,,,,""
12772743123,"Oct 29, 2024, 12:08:35 PM",Evening Run,Run,,1437,4.20,,,false,,,activities/12772743123.gpx,,,1437.0,1437.0,4206.0,5.774,2.927,13.0,13.0,15.0,18.3,3.8,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,4208.2,1730203136.0,3.0,28.7,30.9,25.1,0.81,1009.3,1.3,2.8,192.0,0.0,1730155648.0,1730199040.0,0.875,,,0.51,5.0,0.99,22982.0,0.0,,,,,0.0,2.927,0.0,,,,,,,,,2.928,,,,,,,,,,,,""
12745430709,"Oct 26, 2024, 1:30:00 AM",Washed asf,Run,,5911,11.00,,,false,,,activities/12745430709.gpx,,,5911.0,4419.0,11004.1,4.64,2.49,28.8,28.8,9.5,22.0,35.1,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,11083.2,1729904384.0,3.0,28.4,29.8,25.0,0.82,1010.6,2.5,5.9,234.0,0.0,1729896448.0,1729939840.0,0.875,,,0.44,5.0,0.82,21950.0,2.0,,,,,0.0,1.862,1688.7,,,,,,,,,2.508,,,,,,,,,,,,""
12699670769,"Oct 20, 2024, 10:25:23 AM",300×6,Run,"",1012,1.84,,,false,,,activities/12699670769.gpx,,,1012.0,445.0,1840.7,6.672,4.136,33.7,33.1,9.8,19.6,20.0,0.1,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,2026.3,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.819,0.0,,,,,,,,,4.553,,,,,,,,,,,,""
12677122496,"Oct 17, 2024, 12:21:57 PM",Evening Run,Run,,1915,5.37,,,false,,,activities/12677122496.gpx,,,1915.0,1915.0,5370.8,4.918,2.805,16.3,16.3,15.0,18.3,3.1,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,5375.2,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.805,0.0,,,,,,,,,2.807,,,,,,,,,,,,""
12643605808,"Oct 13, 2024, 9:44:07 AM",Afternoon Run,Run,,1067,2.65,,,false,,,activities/12643605808.gpx,,,1067.0,1067.0,2653.4,5.548,2.487,49.1,49.1,10.3,19.9,22.5,0.1,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,2955.4,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.487,0.0,,,,,,,,,2.77,,,,,,,,,,,,""
12578286472,"Oct 5, 2024, 9:24:27 AM",Afternoon Run,Run,,275,0.87,,,false,,,activities/12578286472.gpx,,,275.0,272.0,874.8,4.54,3.216,11.7,11.7,10.0,17.4,17.9,-0.1,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,953.8,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.181,0.0,,,,,,,,,3.507,,,,,,,,,,,,""
12578052152,"Oct 5, 2024, 8:48:25 AM",Afternoon Run,Run,,490,1.40,,,false,,,activities/12578052152.gpx,,,490.0,478.0,1406.3,8.234,2.942,11.9,11.9,11.1,20.6,16.2,-0.3,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,1440.4,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.87,146.4,,,,,,,,,3.013,,,,,,,,,,,,""
12555806131,"Oct 2, 2024, 11:23:43 AM",Evening Run,Run,,2029,5.41,,,false,,,activities/12555806131.gpx,,,2029.0,2029.0,5409.7,5.97,2.666,16.3,16.3,15.0,18.3,2.6,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,5415.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.666,0.0,,,,,,,,,2.669,,,,,,,,,,,,""
